user_id,user_name,rank,restaurant_id,store_name,rag_distance,filter_score,사용자평가
user_0104,Aiden Smith,9,49302,미나리생삼겹,0.5532479286193848,2,추천
user_0104,Aiden Smith,10,43943,두보마라탕(마포본점),0.5538721084594727,2,미추천
user_0368,Tejas Patel,1,48137,서울홍성원,0.4761173129081726,3,미추천
user_0368,Tejas Patel,2,9083,장원산꽃게,0.4813801646232605,3,추천
user_0368,Tejas Patel,3,38371,쭈앤쭈,0.4888265132904053,3,미추천
user_0368,Tejas Patel,4,36138,천미미(신사점),0.49521690607070923,3,추천
user_0368,Tejas Patel,5,48235,든든아구(강남본점),0.5063570737838745,3,추천
user_0368,Tejas Patel,6,38465,한우짝갈비살,0.5071953535079956,3,추천
user_0368,Tejas Patel,7,38023,모악정,0.5116345882415771,3,추천
user_0368,Tejas Patel,8,31371,디토,0.511904239654541,3,미추천
user_0368,Tejas Patel,9,42572,망우식당,0.5142802000045776,3,추천
user_0368,Tejas Patel,10,23281,최신족발,0.5175976157188416,3,추천
user_0407,Ji-Hyeon Kim,1,7016,더담,0.4253338575363159,5,추천
user_0407,Ji-Hyeon Kim,2,29131,채윤희,0.4348413348197937,5,추천
user_0407,Ji-Hyeon Kim,3,18176,토영자갈치곰장어,0.44155991077423096,5,미추천
user_0407,Ji-Hyeon Kim,4,44386,신선술집도원(건대점),0.44533807039260864,5,추천
user_0407,Ji-Hyeon Kim,5,36150,박가네육회,0.4462015628814697,5,추천
user_0407,Ji-Hyeon Kim,6,19821,원조양평신내서울해장국(마포직영점),0.4474717974662781,5,추천
user_0407,Ji-Hyeon Kim,7,38429,발산한우진곱창,0.4485568404197693,5,추천
user_0407,Ji-Hyeon Kim,8,43561,이설면옥(남가좌점),0.45454609394073486,5,미추천
user_0407,Ji-Hyeon Kim,9,4091,수빈,0.45508521795272827,5,미추천
user_0407,Ji-Hyeon Kim,10,28205,민어사랑,0.4684198498725891,5,추천
user_0057,Hyeon-woo Kim,1,8583,가회,0.5409560203552246,6,미추천
user_0057,Hyeon-woo Kim,2,9083,장원산꽃게,0.5534402132034302,6,미추천
user_0057,Hyeon-woo Kim,3,36348,고방채(동여의도본점),0.563304603099823,6,추천
user_0057,Hyeon-woo Kim,4,14396,산수고원,0.5679258108139038,6,추천
user_0057,Hyeon-woo Kim,5,13735,해정,0.5810332894325256,6,추천
user_0057,Hyeon-woo Kim,6,4967,한수한식,0.5856229066848755,6,추천
user_0057,Hyeon-woo Kim,7,32120,양반댁,0.591884970664978,6,추천
user_0057,Hyeon-woo Kim,8,15037,장원한정식,0.5935235023498535,6,추천
user_0057,Hyeon-woo Kim,9,14174,고갯마루,0.5958350896835327,6,추천
user_0057,Hyeon-woo Kim,10,15163,예솔,0.5958682298660278,6,미추천
user_0112,Mateusz Kowalski,1,29169,독일주택,0.5211496949195862,5,미추천
user_0112,Mateusz Kowalski,2,36171,앤티도트,0.5636262893676758,5,추천
user_0112,Mateusz Kowalski,3,36164,무위낙원,0.6305013298988342,5,추천
user_0112,Mateusz Kowalski,4,44471,38도씨식당,0.638243556022644,5,추천
user_0112,Mateusz Kowalski,5,42041,카토,0.660904049873352,5,추천
user_0112,Mateusz Kowalski,6,43056,쿳사연희,0.6695380210876465,5,미추천
user_0112,Mateusz Kowalski,7,44088,희릿,0.6708147525787354,5,추천
user_0112,Mateusz Kowalski,8,31306,바통밀카페,0.6775916814804077,5,추천
user_0112,Mateusz Kowalski,9,43287,오스테리아오라,0.6781071424484253,5,추천
user_0112,Mateusz Kowalski,10,35328,아디오도시,0.6853137016296387,5,미추천
user_0391,Samuel Okoye,1,48235,든든아구(강남본점),0.517249584197998,6,추천
user_0391,Samuel Okoye,2,44792,그늘,0.5441502332687378,6,추천
user_0391,Samuel Okoye,3,36348,고방채(동여의도본점),0.5612683892250061,6,미추천
user_0391,Samuel Okoye,4,9083,장원산꽃게,0.5666670799255371,6,추천
user_0391,Samuel Okoye,5,8583,가회,0.5869898200035095,6,미추천
user_0391,Samuel Okoye,6,8609,옥정,0.5870415568351746,6,추천
user_0391,Samuel Okoye,7,14396,산수고원,0.5909388661384583,6,추천
user_0391,Samuel Okoye,8,15037,장원한정식,0.5927433967590332,6,추천
user_0391,Samuel Okoye,9,32120,양반댁,0.599347710609436,6,미추천
user_0391,Samuel Okoye,10,23281,최신족발,0.6023839712142944,6,추천
user_0450,Chloe Martin,1,44471,38도씨식당,0.601858377456665,5,미추천
user_0450,Chloe Martin,2,31306,바통밀카페,0.6473188400268555,5,미추천
user_0450,Chloe Martin,3,31133,녘,0.6479476094245911,5,미추천
user_0450,Chloe Martin,4,29500,파사주,0.6485618352890015,5,추천
user_0450,Chloe Martin,5,34246,59,0.6502411961555481,5,추천
user_0450,Chloe Martin,6,6505,쉐플로,0.6552429795265198,5,추천
user_0450,Chloe Martin,7,28929,기와탭룸,0.6610344052314758,5,추천
user_0450,Chloe Martin,8,37606,와당바이스왈로,0.6624083518981934,5,추천
user_0450,Chloe Martin,9,39405,스몰톡,0.6676779985427856,5,추천
user_0450,Chloe Martin,10,8008,h450,0.6696687340736389,5,추천
user_0145,Tomáš Novák,1,15321,알루메,0.4926913380622864,5,미추천
user_0145,Tomáš Novák,2,39957,심퍼티쿠시(서울역점),0.502096951007843,5,추천
user_0145,Tomáš Novák,3,35805,시그니처랩용산아이파크몰점,0.5199341773986816,5,추천
user_0145,Tomáš Novák,4,30928,가드너아드리아,0.5258220434188843,5,추천
user_0145,Tomáš Novák,5,39958,심퍼티쿠시(성수점),0.5266391038894653,5,미추천
user_0145,Tomáš Novák,6,44471,38도씨식당,0.555517315864563,5,추천
user_0145,Tomáš Novák,7,42195,심퍼티쿠시(여의도점),0.5577077865600586,5,추천
user_0145,Tomáš Novák,8,42621,토우베,0.5606485605239868,5,미추천
user_0145,Tomáš Novák,9,33488,비스트로미카엘,0.5609397888183594,5,추천
user_0145,Tomáš Novák,10,5753,볼라레,0.5642611980438232,5,추천
user_0283,Emily Johnson,1,29456,최다이닝,0.5196240544319153,6,추천
user_0283,Emily Johnson,2,44592,h315(현대백화점미아점),0.5255578756332397,6,추천
user_0283,Emily Johnson,3,39957,심퍼티쿠시(서울역점),0.5438991785049438,6,미추천
user_0283,Emily Johnson,4,31580,명동피자(신논현점),0.5444636344909668,6,추천
user_0283,Emily Johnson,5,42572,망우식당,0.5682810544967651,6,추천
user_0283,Emily Johnson,6,39958,심퍼티쿠시(성수점),0.5715516805648804,6,추천
user_0283,Emily Johnson,7,41895,닥터로빈(강서점),0.5717058181762695,6,미추천
user_0283,Emily Johnson,8,40201,롤리폴리꼬또,0.5789405703544617,6,추천
user_0283,Emily Johnson,9,31371,디토,0.5807563066482544,6,추천
user_0283,Emily Johnson,10,9288,장스테이크,0.5927825570106506,6,미추천
user_0329,Lukas Schneider,1,39957,심퍼티쿠시(서울역점),0.5303305387496948,5,미추천
user_0329,Lukas Schneider,2,15321,알루메,0.5307154655456543,5,미추천
user_0329,Lukas Schneider,3,21046,모힝,0.5475437045097351,5,추천
user_0329,Lukas Schneider,4,39958,심퍼티쿠시(성수점),0.5475507974624634,5,추천
user_0329,Lukas Schneider,5,30847,몰라,0.5608322620391846,5,추천
user_0329,Lukas Schneider,6,35805,시그니처랩용산아이파크몰점,0.5614191293716431,5,추천
user_0329,Lukas Schneider,7,30928,가드너아드리아,0.5622434020042419,5,추천
user_0329,Lukas Schneider,8,5753,볼라레,0.5634729862213135,5,미추천
user_0329,Lukas Schneider,9,42195,심퍼티쿠시(여의도점),0.5703073740005493,5,추천
user_0329,Lukas Schneider,10,42621,토우베,0.5720568895339966,5,추천
user_0094,Anna Kowalska,1,44471,38도씨식당,0.5933541059494019,5,추천
user_0094,Anna Kowalska,2,29169,독일주택,0.6032330393791199,5,미추천
user_0094,Anna Kowalska,3,44938,서정식탁,0.6036893725395203,5,미추천
user_0094,Anna Kowalska,4,36171,앤티도트,0.6093834042549133,5,추천
user_0094,Anna Kowalska,5,8777,디미,0.6389416456222534,5,추천
user_0094,Anna Kowalska,6,39405,스몰톡,0.6427544355392456,5,추천
user_0094,Anna Kowalska,7,33083,양식구옥,0.6432722210884094,5,추천
user_0094,Anna Kowalska,8,32155,비스트로사랑방,0.6442649364471436,5,추천
user_0094,Anna Kowalska,9,44088,희릿,0.6487248539924622,5,미추천
user_0094,Anna Kowalska,10,31306,바통밀카페,0.6494243144989014,5,추천
user_0352,Liam Smith,1,21046,모힝,0.5130369663238525,6,추천
user_0352,Liam Smith,2,30928,가드너아드리아,0.5312298536300659,6,추천
user_0352,Liam Smith,3,6722,트라토리아모로,0.55423504114151,6,추천
user_0352,Liam Smith,4,267,로씨니,0.5542840957641602,6,미추천
user_0352,Liam Smith,5,33488,비스트로미카엘,0.5707076787948608,6,추천
user_0352,Liam Smith,6,31507,관훈맨션,0.572952926158905,6,추천
user_0352,Liam Smith,7,31371,디토,0.5741214752197266,6,추천
user_0352,Liam Smith,8,29500,파사주,0.5766593217849731,6,추천
user_0352,Liam Smith,9,32945,줄라이13,0.5787550210952759,6,미추천
user_0352,Liam Smith,10,28965,페어링룸,0.5836119651794434,6,미추천
user_0217,Minh Tran,1,159,다리원,0.4121779203414917,3,추천
user_0217,Minh Tran,2,42572,망우식당,0.42119914293289185,3,미추천
user_0217,Minh Tran,3,14964,강남면옥(대치점),0.4318750500679016,3,추천
user_0217,Minh Tran,4,9083,장원산꽃게,0.4414176344871521,3,미추천
user_0217,Minh Tran,5,28122,산왕반점,0.45196646451950073,3,추천
user_0217,Minh Tran,6,14174,고갯마루,0.45370930433273315,3,추천
user_0217,Minh Tran,7,15037,장원한정식,0.4584290385246277,3,추천
user_0217,Minh Tran,8,38023,모악정,0.46105629205703735,3,추천
user_0217,Minh Tran,9,7320,마포나루(아크로점),0.4639888405799866,3,추천
user_0217,Minh Tran,10,17172,정다원,0.4645838141441345,3,미추천
user_0493,Chen Wei,1,159,다리원,0.4647243022918701,6,추천
user_0493,Chen Wei,2,1170,송죽장,0.5103654861450195,6,미추천
user_0493,Chen Wei,3,819,취영루,0.5135775804519653,6,추천
user_0493,Chen Wei,4,36138,천미미(신사점),0.5167428255081177,6,추천
user_0493,Chen Wei,5,48137,서울홍성원,0.517605185508728,6,미추천
user_0493,Chen Wei,6,22047,실크로드,0.5292134284973145,6,추천
user_0493,Chen Wei,7,29921,주방류,0.5393487215042114,6,추천
user_0493,Chen Wei,8,15532,다래성,0.4761781692504883,4,미추천
user_0493,Chen Wei,9,12963,선궁,0.5251200199127197,4,추천
user_0493,Chen Wei,10,9083,장원산꽃게,0.4404638409614563,3,추천
user_0169,Nora Schneider,1,31371,디토,0.4397464394569397,6,추천
user_0169,Nora Schneider,2,39957,심퍼티쿠시(서울역점),0.4892435669898987,6,추천
user_0169,Nora Schneider,3,44592,h315(현대백화점미아점),0.5018917322158813,6,추천
user_0169,Nora Schneider,4,42572,망우식당,0.5054903030395508,6,추천
user_0169,Nora Schneider,5,29456,최다이닝,0.508121907711029,6,미추천
user_0169,Nora Schneider,6,36164,무위낙원,0.5225159525871277,6,미추천
user_0169,Nora Schneider,7,39958,심퍼티쿠시(성수점),0.534997820854187,6,미추천
user_0169,Nora Schneider,8,31306,바통밀카페,0.5382462739944458,6,추천
user_0169,Nora Schneider,9,47995,그레베르,0.5461966395378113,6,추천
user_0169,Nora Schneider,10,30560,에토레,0.5506024360656738,6,추천
user_0186,Anna Nowak,1,27569,청,0.6194925308227539,2,미추천
user_0186,Anna Nowak,2,4634,텀블러비어,0.623257577419281,2,추천
user_0186,Anna Nowak,3,29507,충정각,0.6536940336227417,2,추천
user_0186,Anna Nowak,4,43609,서양면옥,0.6537527441978455,2,추천
user_0186,Anna Nowak,5,38817,요쇼쿠(서울숲본점),0.6608052253723145,2,추천
user_0186,Anna Nowak,6,42672,커피바뎀셀브즈,0.6622620820999146,2,미추천
user_0186,Anna Nowak,7,28929,기와탭룸,0.6718490123748779,2,미추천
user_0186,Anna Nowak,8,1170,송죽장,0.6750571727752686,2,추천
user_0186,Anna Nowak,9,16808,몽리비스트로,0.6784705519676208,2,추천
user_0186,Anna Nowak,10,41926,라브리크,0.6797376275062561,2,추천
user_0305,Linda Schmidt,1,35805,시그니처랩용산아이파크몰점,0.5058265328407288,5,추천
user_0305,Linda Schmidt,2,30928,가드너아드리아,0.5238375663757324,5,추천
user_0305,Linda Schmidt,3,447,뽐모도로,0.5401156544685364,5,추천
user_0305,Linda Schmidt,4,35124,키키,0.5405299067497253,5,추천
user_0305,Linda Schmidt,5,28929,기와탭룸,0.5427544116973877,5,미추천
user_0305,Linda Schmidt,6,36164,무위낙원,0.5484725832939148,5,추천
user_0305,Linda Schmidt,7,31306,바통밀카페,0.5557066202163696,5,미추천
user_0305,Linda Schmidt,8,44471,38도씨식당,0.5564194917678833,5,미추천
user_0305,Linda Schmidt,9,39585,판코네,0.5631775856018066,5,추천
user_0305,Linda Schmidt,10,39957,심퍼티쿠시(서울역점),0.5638228058815002,5,추천
user_0240,Emma Johansson,1,42572,망우식당,0.47040241956710815,6,추천
user_0240,Emma Johansson,2,31371,디토,0.5009245276451111,6,추천
user_0240,Emma Johansson,3,39957,심퍼티쿠시(서울역점),0.5077869892120361,6,추천
user_0240,Emma Johansson,4,1480,쉐시몽,0.5134516954421997,6,추천
user_0240,Emma Johansson,5,36164,무위낙원,0.5383800268173218,6,미추천
user_0240,Emma Johansson,6,9288,장스테이크,0.5387259721755981,6,추천
user_0240,Emma Johansson,7,44592,h315(현대백화점미아점),0.5450922250747681,6,미추천
user_0240,Emma Johansson,8,30560,에토레,0.5465526580810547,6,미추천
user_0240,Emma Johansson,9,29456,최다이닝,0.5510905385017395,6,추천
user_0240,Emma Johansson,10,39958,심퍼티쿠시(성수점),0.5600498914718628,6,추천
user_0485,Oscar Bergström,1,6899,태번38,0.7554320693016052,5,추천
user_0485,Oscar Bergström,2,36236,마테르,0.7697315216064453,5,추천
user_0485,Oscar Bergström,3,34091,그리에,0.7863569259643555,5,미추천
user_0485,Oscar Bergström,4,36316,바리에가타(신논현점),0.8030178546905518,5,추천
user_0485,Oscar Bergström,5,41759,파크카페,0.803796648979187,5,미추천
user_0485,Oscar Bergström,6,47938,디베르티티,0.8038650751113892,5,추천
user_0485,Oscar Bergström,7,31623,디템포레,0.8091575503349304,5,추천
user_0485,Oscar Bergström,8,33551,더큐,0.8102183938026428,5,미추천
user_0485,Oscar Bergström,9,29915,차만다,0.8144617676734924,5,추천
user_0485,Oscar Bergström,10,33366,빈호,0.8150233030319214,5,추천
user_0190,Maria Papadopoulos,1,44471,38도씨식당,0.5869455337524414,5,추천
user_0190,Maria Papadopoulos,2,15321,알루메,0.6095485687255859,5,추천
user_0190,Maria Papadopoulos,3,6505,쉐플로,0.6108934283256531,5,추천
user_0190,Maria Papadopoulos,4,36164,무위낙원,0.6150750517845154,5,미추천
user_0190,Maria Papadopoulos,5,44617,브와르,0.6155133247375488,5,미추천
user_0190,Maria Papadopoulos,6,28929,기와탭룸,0.6168731451034546,5,미추천
user_0190,Maria Papadopoulos,7,31306,바통밀카페,0.6183112859725952,5,추천
user_0190,Maria Papadopoulos,8,30928,가드너아드리아,0.6238488554954529,5,추천
user_0190,Maria Papadopoulos,9,34246,59,0.6261312365531921,5,추천
user_0190,Maria Papadopoulos,10,35328,아디오도시,0.6284772157669067,5,추천
user_0313,Haruto Sato,1,18038,북해도,0.5349019765853882,5,미추천
user_0313,Haruto Sato,2,39798,우나기모토,0.6005039811134338,5,추천
user_0313,Haruto Sato,3,37833,정광수의돈까스가게,0.6185656785964966,5,추천
user_0313,Haruto Sato,4,35928,맨프롬오키나와사시미바,0.6237325668334961,5,미추천
user_0313,Haruto Sato,5,36838,하시라도,0.6247043609619141,5,추천
user_0313,Haruto Sato,6,45804,온기정,0.6278315782546997,5,추천
user_0313,Haruto Sato,7,43896,장라스시3호점,0.6303131580352783,5,추천
user_0313,Haruto Sato,8,48876,키키식당,0.6360437870025635,5,미추천
user_0313,Haruto Sato,9,27650,오시리야,0.6381461024284363,5,추천
user_0313,Haruto Sato,10,26271,설참치(2호점),0.6417145729064941,5,추천
user_0256,Isabella García,1,46322,마츠미,0.5228619575500488,5,추천
user_0256,Isabella García,2,36838,하시라도,0.5608417987823486,5,추천
user_0256,Isabella García,3,26271,설참치(2호점),0.5609129667282104,5,추천
user_0256,Isabella García,4,35928,맨프롬오키나와사시미바,0.5653197765350342,5,미추천
user_0256,Isabella García,5,48657,유메시,0.5874577164649963,5,추천
user_0256,Isabella García,6,27650,오시리야,0.5905237793922424,5,미추천
user_0256,Isabella García,7,42411,신세계오뎅,0.5945111513137817,5,미추천
user_0256,Isabella García,8,42673,안짱,0.6047570705413818,5,추천
user_0256,Isabella García,9,39199,세이류,0.611739456653595,5,추천
user_0256,Isabella García,10,42474,스시소기,0.6122216582298279,5,추천
user_0082,Amira El-Khatib,1,45179,단풍나무숲,0.42360562086105347,2,미추천
user_0082,Amira El-Khatib,2,42268,마포숯불닭갈비,0.4332208037376404,2,추천
user_0082,Amira El-Khatib,3,29087,작은수산시장,0.4333611726760864,2,미추천
user_0082,Amira El-Khatib,4,43943,두보마라탕(마포본점),0.4452230930328369,2,미추천
user_0082,Amira El-Khatib,5,42791,술있는식탁(성수본점),0.4492949843406677,2,추천
user_0082,Amira El-Khatib,6,33545,경몽루,0.45389324426651,2,추천
user_0082,Amira El-Khatib,7,46322,마츠미,0.45506834983825684,2,추천
user_0082,Amira El-Khatib,8,32306,미슌,0.45824748277664185,2,추천
user_0082,Amira El-Khatib,9,47967,선채용산,0.4587273597717285,2,추천
user_0082,Amira El-Khatib,10,14417,서룡,0.4643697142601013,2,추천
user_0128,Sofia Garcia,1,30556,전자방,0.6177781820297241,3,미추천
user_0128,Sofia Garcia,2,29131,채윤희,0.6261430978775024,3,추천
user_0128,Sofia Garcia,3,29553,이박사의신동막걸리,0.6387983560562134,3,미추천
user_0128,Sofia Garcia,4,4091,수빈,0.6655944585800171,3,추천
user_0128,Sofia Garcia,5,27860,오통영,0.6709261536598206,3,추천
user_0128,Sofia Garcia,6,47161,무명요리사,0.5705886483192444,2,미추천
user_0128,Sofia Garcia,7,33209,에핑,0.6084379553794861,2,추천
user_0128,Sofia Garcia,8,28205,민어사랑,0.6157978177070618,2,추천
user_0128,Sofia Garcia,9,9264,목포세발낙지,0.627700686454773,2,추천
user_0128,Sofia Garcia,10,22000,대복,0.6324440836906433,2,추천
user_0344,Oscar Martinez,1,4091,수빈,0.47904956340789795,2,미추천
user_0344,Oscar Martinez,2,41174,청와옥(군자역직영점),0.48660969734191895,2,미추천
user_0344,Oscar Martinez,3,42295,정문,0.49018681049346924,2,추천
user_0344,Oscar Martinez,4,21046,모힝,0.49632787704467773,2,추천
user_0344,Oscar Martinez,5,18176,토영자갈치곰장어,0.5055655241012573,2,추천
user_0344,Oscar Martinez,6,38789,쭈꾸쭈꾸쭈꾸미,0.505905032157898,2,추천
user_0344,Oscar Martinez,7,28975,강가네맷돌빈대떡,0.5080937147140503,2,추천
user_0344,Oscar Martinez,8,36799,메이민,0.5091309547424316,2,미추천
user_0344,Oscar Martinez,9,38595,이모네파전,0.5097111463546753,2,추천
user_0344,Oscar Martinez,10,40856,김씨마구로프리미어(역삼센터필드점),0.5145144462585449,2,추천
user_0201,Liam O'Connor,1,44471,38도씨식당,0.6111732721328735,5,미추천
user_0201,Liam O'Connor,2,29169,독일주택,0.6334283351898193,5,추천
user_0201,Liam O'Connor,3,36171,앤티도트,0.639472484588623,5,추천
user_0201,Liam O'Connor,4,42000,오스테리아리오,0.6448451280593872,5,추천
user_0201,Liam O'Connor,5,44592,h315(현대백화점미아점),0.6498129367828369,5,미추천
user_0201,Liam O'Connor,6,42597,TBD한남,0.6642587780952454,5,추천
user_0201,Liam O'Connor,7,44889,독립밀방(서울역),0.6711977124214172,5,추천
user_0201,Liam O'Connor,8,32574,익스퍼랩,0.6719385385513306,5,추천
user_0201,Liam O'Connor,9,32155,비스트로사랑방,0.672208309173584,5,미추천
user_0201,Liam O'Connor,10,32134,음음,0.6725949048995972,5,추천
user_0276,Hiroshi Tanaka,1,42411,신세계오뎅,0.337490975856781,5,추천
user_0276,Hiroshi Tanaka,2,35344,초밥연구소,0.40681469440460205,5,추천
user_0276,Hiroshi Tanaka,3,42673,안짱,0.40785306692123413,5,미추천
user_0276,Hiroshi Tanaka,4,46461,달맞이(본점),0.4134142994880676,5,추천
user_0276,Hiroshi Tanaka,5,36838,하시라도,0.42664825916290283,5,미추천
user_0276,Hiroshi Tanaka,6,48488,온정,0.4355853199958801,5,미추천
user_0276,Hiroshi Tanaka,7,46322,마츠미,0.43568557500839233,5,추천
user_0276,Hiroshi Tanaka,8,27650,오시리야,0.436334490776062,5,추천
user_0276,Hiroshi Tanaka,9,35928,맨프롬오키나와사시미바,0.4373263120651245,5,추천
user_0276,Hiroshi Tanaka,10,1246,이쯔모,0.4443550705909729,5,추천
user_0299,Miguel Ramírez,1,47663,유정한우소곱창,0.4561604857444763,3,추천
user_0299,Miguel Ramírez,2,14174,고갯마루,0.45824766159057617,3,미추천
user_0299,Miguel Ramírez,3,1040,파파호,0.46031683683395386,3,추천
user_0299,Miguel Ramírez,4,30019,오가네족발,0.4730057120323181,3,미추천
user_0299,Miguel Ramírez,5,40352,꿈꾸는메밀,0.4762687087059021,3,추천
user_0299,Miguel Ramírez,6,1150,대동문,0.4770472049713135,3,추천
user_0299,Miguel Ramírez,7,7930,안씨네쭈꾸미,0.47916311025619507,3,추천
user_0299,Miguel Ramírez,8,13208,평양만두집,0.48018890619277954,3,추천
user_0299,Miguel Ramírez,9,48656,팔곱집,0.4835662841796875,3,추천
user_0299,Miguel Ramírez,10,1504,의정부평양면옥,0.48438602685928345,3,미추천
user_0333,Alejandro García,1,44386,신선술집도원(건대점),0.5435474514961243,2,추천
user_0333,Alejandro García,2,38429,발산한우진곱창,0.5598620772361755,2,추천
user_0333,Alejandro García,3,26271,설참치(2호점),0.5721036195755005,2,추천
user_0333,Alejandro García,4,32306,미슌,0.5726679563522339,2,추천
user_0333,Alejandro García,5,9264,목포세발낙지,0.5776277780532837,2,미추천
user_0333,Alejandro García,6,42268,마포숯불닭갈비,0.5785495042800903,2,미추천
