user_id,user_name,rank,restaurant_id,store_name,rag_distance,filter_score,사용자평가
user_0387,Priya Sharma,4,7089,강가(무교점),0.4040600657463074,7,미방문
user_0387,Priya Sharma,5,42527,양푼이집(압구정본점),0.42188024520874023,7,미추천
user_0368,Tejas Patel,1,9083,장원산꽃게,0.5042297840118408,7,미방문
user_0368,Tejas Patel,2,23281,최신족발,0.5198017358779907,7,추천
user_0368,Tejas Patel,3,36348,고방채(동여의도본점),0.5249360203742981,7,미추천
user_0368,Tejas Patel,4,48235,든든아구(강남본점),0.5416973829269409,7,미방문
user_0368,Tejas Patel,5,14174,고갯마루,0.5493891835212708,7,추천
user_0407,Ji-Hyeon Kim,1,29131,채윤희,0.4949203133583069,10,추천
user_0407,Ji-Hyeon Kim,2,29858,도산분식,0.528902530670166,10,추천
user_0407,Ji-Hyeon Kim,3,29553,이박사의신동막걸리,0.5661256909370422,10,추천
user_0407,Ji-Hyeon Kim,4,44386,신선술집도원(건대점),0.5192180871963501,9,추천
user_0407,Ji-Hyeon Kim,5,28205,민어사랑,0.5536965131759644,9,미방문
user_0057,Hyeon-woo Kim,1,9083,장원산꽃게,0.4109058976173401,10,추천
user_0057,Hyeon-woo Kim,2,15163,예솔,0.4965137839317322,10,추천
user_0057,Hyeon-woo Kim,3,23281,최신족발,0.4971417188644409,10,추천
user_0057,Hyeon-woo Kim,4,30019,오가네족발,0.498013973236084,10,미방문
user_0057,Hyeon-woo Kim,5,38371,쭈앤쭈,0.5099805593490601,10,미추천
user_0112,Mateusz Kowalski,1,29169,독일주택,0.5123708248138428,9,미추천
user_0112,Mateusz Kowalski,2,36171,앤티도트,0.5766399502754211,9,미추천
user_0112,Mateusz Kowalski,3,36164,무위낙원,0.6405267715454102,9,추천
user_0112,Mateusz Kowalski,4,44471,38도씨식당,0.6457021236419678,9,추천
user_0112,Mateusz Kowalski,5,44938,서정식탁,0.6493871212005615,9,미방문
user_0391,Samuel Okoye,1,13735,해정,0.5551571846008301,10,미추천
user_0391,Samuel Okoye,2,9083,장원산꽃게,0.5597748756408691,10,미방문
user_0391,Samuel Okoye,3,48235,든든아구(강남본점),0.5622183084487915,10,미방문
user_0391,Samuel Okoye,4,36348,고방채(동여의도본점),0.5841411352157593,10,미추천
user_0391,Samuel Okoye,5,44722,강강술래(역삼점),0.5878695845603943,10,미추천
user_0450,Chloe Martin,1,44471,38도씨식당,0.6018583178520203,9,미방문
user_0450,Chloe Martin,2,31306,바통밀카페,0.647318959236145,9,추천
user_0450,Chloe Martin,3,7016,더담,0.56915283203125,7,미추천
user_0450,Chloe Martin,4,4091,수빈,0.6335830688476562,7,미추천
user_0450,Chloe Martin,5,26271,설참치(2호점),0.613032341003418,6,추천
user_0145,Tomáš Novák,1,15321,알루메,0.539710283279419,10,미방문
user_0145,Tomáš Novák,2,35805,시그니처랩용산아이파크몰점,0.5739508867263794,9,미추천
user_0145,Tomáš Novák,3,21046,모힝,0.5842273235321045,9,미추천
user_0145,Tomáš Novák,4,30847,몰라,0.586336612701416,9,추천
user_0145,Tomáš Novák,5,42621,토우베,0.5901327133178711,9,추천
user_0283,Emily Johnson,1,44592,h315(현대백화점미아점),0.5259461402893066,10,추천
user_0283,Emily Johnson,2,29456,최다이닝,0.5425913333892822,10,추천
user_0283,Emily Johnson,3,31580,명동피자(신논현점),0.5543209910392761,10,추천
user_0283,Emily Johnson,4,31371,디토,0.5674877762794495,10,추천
user_0283,Emily Johnson,5,39957,심퍼티쿠시(서울역점),0.5574511289596558,8,미추천
user_0329,Lukas Schneider,1,15321,알루메,0.53071528673172,10,미추천
user_0329,Lukas Schneider,2,21046,모힝,0.5475437045097351,9,미추천
user_0329,Lukas Schneider,3,30847,몰라,0.560832142829895,9,추천
user_0329,Lukas Schneider,4,35805,시그니처랩용산아이파크몰점,0.5614191293716431,9,미방문
user_0329,Lukas Schneider,5,42621,토우베,0.572056770324707,9,미추천
user_0094,Anna Kowalska,1,36150,박가네육회,0.4558737277984619,6,추천
user_0094,Anna Kowalska,2,35344,초밥연구소,0.4842771291732788,6,추천
user_0094,Anna Kowalska,3,38385,독도참치앤전복,0.48599690198898315,6,미추천
user_0094,Anna Kowalska,4,42673,안짱,0.489219605922699,6,미추천
user_0094,Anna Kowalska,5,15415,모심,0.508790910243988,6,추천
user_0352,Liam Smith,1,21046,모힝,0.513036847114563,10,추천
user_0352,Liam Smith,2,6722,트라토리아모로,0.5542351007461548,10,미추천
user_0352,Liam Smith,3,267,로씨니,0.5542840957641602,10,추천
user_0352,Liam Smith,4,44938,서정식탁,0.5268387794494629,9,추천
user_0352,Liam Smith,5,49695,몽쁘띠쁠라,0.5545381307601929,9,추천
user_0217,Minh Tran,1,9083,장원산꽃게,0.3718329668045044,7,미추천
user_0217,Minh Tran,2,159,다리원,0.3768165707588196,7,추천
user_0217,Minh Tran,3,34541,대밭골 우렁쌈밥,0.3986263871192932,7,미방문
user_0217,Minh Tran,4,28122,산왕반점,0.4048120379447937,7,추천
user_0217,Minh Tran,5,8474,덕수정,0.4052578806877136,7,미방문
user_0493,Chen Wei,1,1494,차이797(서래마을점),0.4027773141860962,10,미추천
user_0493,Chen Wei,2,29370,연교,0.43176746368408203,10,추천
user_0493,Chen Wei,3,30706,룽청,0.4368290901184082,10,미추천
user_0493,Chen Wei,4,31825,기린차이나,0.4461181163787842,10,추천
user_0493,Chen Wei,5,31240,티엔미미(강남점),0.4550023078918457,10,추천
user_0169,Nora Schneider,1,31371,디토,0.43974632024765015,10,추천
user_0169,Nora Schneider,2,44592,h315(현대백화점미아점),0.5018913745880127,10,미추천
user_0169,Nora Schneider,3,42572,망우식당,0.5054905414581299,10,추천
user_0169,Nora Schneider,4,29456,최다이닝,0.5081217288970947,10,미추천
user_0169,Nora Schneider,5,39957,심퍼티쿠시(서울역점),0.4892435669898987,8,미방문
user_0186,Anna Nowak,1,15321,알루메,0.6260782480239868,10,추천
user_0186,Anna Nowak,2,29507,충정각,0.5751566886901855,9,미추천
user_0186,Anna Nowak,3,35164,오스테리아나뚜라,0.5834040641784668,9,추천
user_0186,Anna Nowak,4,35805,시그니처랩용산아이파크몰점,0.6204105019569397,9,미추천
user_0186,Anna Nowak,5,43006,레드브릭비스트로,0.623456597328186,9,추천
user_0305,Linda Schmidt,1,15321,알루메,0.5071437358856201,10,추천
user_0305,Linda Schmidt,2,44471,38도씨식당,0.5299948453903198,9,추천
user_0305,Linda Schmidt,3,8777,디미,0.5533196926116943,9,미추천
user_0305,Linda Schmidt,4,31371,디토,0.5656735897064209,9,추천
user_0305,Linda Schmidt,5,35805,시그니처랩용산아이파크몰점,0.5683337450027466,9,미추천
user_0240,Emma Johansson,1,42572,망우식당,0.45977509021759033,10,추천
user_0240,Emma Johansson,2,31371,디토,0.48496919870376587,10,추천
user_0240,Emma Johansson,3,30560,에토레,0.4910869002342224,10,추천
user_0240,Emma Johansson,4,29456,최다이닝,0.4938187599182129,10,미방문
user_0240,Emma Johansson,5,9288,장스테이크,0.5191924571990967,10,미추천
user_0485,Oscar Bergström,1,36316,바리에가타(신논현점),0.574491560459137,9,미추천
user_0485,Oscar Bergström,2,36236,마테르,0.5757650136947632,9,미추천
user_0485,Oscar Bergström,3,15321,알루메,0.5600699186325073,7,추천
user_0485,Oscar Bergström,4,44592,h315(현대백화점미아점),0.5764335989952087,7,추천
user_0485,Oscar Bergström,5,19426,스시고,0.5622413158416748,6,미추천
user_0190,Maria Papadopoulos,1,44471,38도씨식당,0.4948362708091736,9,미추천
user_0190,Maria Papadopoulos,2,36164,무위낙원,0.523043692111969,9,추천
user_0190,Maria Papadopoulos,3,4091,수빈,0.47058945894241333,7,미추천
user_0190,Maria Papadopoulos,4,35903,용강동숯불쭈꾸미구이,0.47055256366729736,6,추천
user_0190,Maria Papadopoulos,5,14441,송학,0.4852878451347351,6,추천
user_0313,Haruto Sato,1,18038,북해도,0.53631991147995,10,미추천
user_0313,Haruto Sato,2,8583,가회,0.5441104173660278,7,미방문
user_0313,Haruto Sato,3,47039,춘천명가숯불닭갈비,0.5696722865104675,7,미방문
user_0313,Haruto Sato,4,17113,만나,0.5705881118774414,7,추천
user_0313,Haruto Sato,5,41013,만도리,0.5723085403442383,7,미추천
user_0256,Isabella García,1,26271,설참치(2호점),0.6372808814048767,9,추천
user_0256,Isabella García,2,27650,오시리야,0.6740943193435669,9,미방문
user_0256,Isabella García,3,27803,가츠시,0.6536346077919006,7,추천
user_0256,Isabella García,4,49223,서교포차,0.6543625593185425,7,추천
user_0256,Isabella García,5,48657,유메시,0.6567255258560181,7,미추천
user_0082,Amira El-Khatib,1,38371,쭈앤쭈,0.4997931122779846,7,추천
user_0082,Amira El-Khatib,2,44386,신선술집도원(건대점),0.5062294006347656,7,미방문
user_0082,Amira El-Khatib,3,29087,작은수산시장,0.43336135149002075,6,추천
user_0082,Amira El-Khatib,4,46322,마츠미,0.4550681710243225,6,추천
user_0082,Amira El-Khatib,5,32306,미슌,0.4582476019859314,6,추천
user_0128,Sofia Garcia,1,9083,장원산꽃게,0.4789190888404846,6,미추천
user_0128,Sofia Garcia,2,46651,일일미미(마곡본점),0.48778146505355835,6,미추천
user_0128,Sofia Garcia,3,49302,미나리생삼겹,0.4926716089248657,6,미방문
user_0128,Sofia Garcia,4,9264,목포세발낙지,0.4927588105201721,6,추천
user_0128,Sofia Garcia,5,38429,발산한우진곱창,0.506621241569519,6,추천
user_0344,Oscar Martinez,1,29858,도산분식,0.5415709018707275,7,미추천
user_0344,Oscar Martinez,2,6433,차이린,0.5694862008094788,7,미추천
user_0344,Oscar Martinez,3,28205,민어사랑,0.5125330686569214,6,미추천
user_0344,Oscar Martinez,4,46651,일일미미(마곡본점),0.5171011090278625,6,미추천
user_0344,Oscar Martinez,5,38429,발산한우진곱창,0.5240205526351929,6,미방문
user_0201,Liam O'Connor,1,37682,문화식당,0.6108073592185974,9,미추천
user_0201,Liam O'Connor,2,36171,앤티도트,0.6504344940185547,9,미추천
user_0201,Liam O'Connor,3,42001,피읖,0.6389760375022888,7,추천
user_0201,Liam O'Connor,4,6899,태번38,0.6500731706619263,7,미추천
user_0201,Liam O'Connor,5,42673,안짱,0.5689852237701416,6,미방문
user_0276,Hiroshi Tanaka,1,42411,신세계오뎅,0.41949737071990967,9,미추천
user_0276,Hiroshi Tanaka,2,35344,초밥연구소,0.46080052852630615,9,추천
user_0276,Hiroshi Tanaka,3,35928,맨프롬오키나와사시미바,0.4627094268798828,9,미추천
user_0276,Hiroshi Tanaka,4,40257,가락정초밥,0.4858776330947876,9,미추천
user_0276,Hiroshi Tanaka,5,42673,안짱,0.4923468232154846,9,미방문
user_0299,Miguel Ramírez,1,28205,민어사랑,0.44664764404296875,7,미추천
user_0299,Miguel Ramírez,2,1170,송죽장,0.45068269968032837,7,미추천
user_0299,Miguel Ramírez,3,25689,홍능족발,0.4566130042076111,7,미추천
user_0299,Miguel Ramírez,4,48656,팔곱집,0.4620676636695862,7,미추천
user_0299,Miguel Ramírez,5,44723,강강술래(시흥점),0.46532726287841797,7,미방문
user_0333,Alejandro García,1,42054,온리고앤코,0.46090608835220337,9,미추천
user_0333,Alejandro García,2,38595,이모네파전,0.41082286834716797,7,추천
user_0333,Alejandro García,3,43293,파스타타타,0.45035481452941895,7,미방문
user_0333,Alejandro García,4,21046,모힝,0.46122658252716064,7,추천
user_0333,Alejandro García,5,35124,키키,0.4668234586715698,7,미방문
user_0221,Ethan Baker,1,15321,알루메,0.5682714581489563,10,추천
user_0221,Ethan Baker,2,44471,38도씨식당,0.5660886168479919,9,미추천
user_0221,Ethan Baker,3,31306,바통밀카페,0.5834064483642578,9,추천
user_0221,Ethan Baker,4,32155,비스트로사랑방,0.5901709794998169,9,미방문
user_0221,Ethan Baker,5,48265,마브,0.5947740077972412,9,미추천
user_0364,Jasper van Dijk,1,31371,디토,0.5020252466201782,10,미방문
user_0364,Jasper van Dijk,2,29456,최다이닝,0.5098425149917603,10,미추천
user_0364,Jasper van Dijk,3,42572,망우식당,0.5181105136871338,10,추천
user_0364,Jasper van Dijk,4,39957,심퍼티쿠시(서울역점),0.4779632091522217,8,미추천
user_0364,Jasper van Dijk,5,39958,심퍼티쿠시(성수점),0.49639153480529785,8,추천
user_0108,Oluwaseun Okafor,1,38595,이모네파전,0.5673919916152954,10,추천
user_0108,Oluwaseun Okafor,2,23281,최신족발,0.5782835483551025,10,미추천
user_0108,Oluwaseun Okafor,3,49186,빨대포차,0.6005633473396301,10,미추천
user_0108,Oluwaseun Okafor,4,29858,도산분식,0.5408016443252563,9,미방문
user_0108,Oluwaseun Okafor,5,41174,청와옥(군자역직영점),0.5729542970657349,9,추천
user_0237,Ahmed Hassan,1,9083,장원산꽃게,0.32543492317199707,7,미추천
user_0237,Ahmed Hassan,2,38371,쭈앤쭈,0.3607800602912903,7,미방문
user_0237,Ahmed Hassan,3,1170,송죽장,0.37818872928619385,7,미추천
user_0237,Ahmed Hassan,4,43561,이설면옥(남가좌점),0.3904268145561218,7,추천
user_0237,Ahmed Hassan,5,22047,실크로드,0.3918105959892273,7,추천
user_0372,Noah Stein,1,9083,장원산꽃게,0.44121450185775757,10,미추천
user_0372,Noah Stein,2,28205,민어사랑,0.44921445846557617,10,미추천
user_0372,Noah Stein,3,38595,이모네파전,0.48644495010375977,10,미추천
user_0372,Noah Stein,4,34541,대밭골 우렁쌈밥,0.5075089931488037,10,미추천
user_0372,Noah Stein,5,30019,오가네족발,0.5075094699859619,10,추천
user_0260,Maya Cohen,1,44386,신선술집도원(건대점),0.4875045418739319,10,미추천
user_0260,Maya Cohen,2,7930,안씨네쭈꾸미,0.5248211622238159,10,추천
user_0260,Maya Cohen,3,45339,당산회관,0.54151451587677,10,추천
user_0260,Maya Cohen,4,49303,미나리생삼겹(3호점),0.5492123365402222,10,추천
user_0260,Maya Cohen,5,38182,여진족,0.5544999241828918,10,미추천
user_0325,Priya Patel,1,7930,안씨네쭈꾸미,0.6019295454025269,7,미추천
user_0325,Priya Patel,2,4996,첨벙아구찜,0.6062714457511902,7,미추천
user_0325,Priya Patel,3,1170,송죽장,0.6132894158363342,7,미추천
user_0325,Priya Patel,4,12471,산동교자관,0.6323510408401489,7,미추천
user_0325,Priya Patel,5,39958,심퍼티쿠시(성수점),0.6333200931549072,7,추천
user_0149,Ye-jun Kim,1,23281,최신족발,0.5842807292938232,10,미추천
user_0149,Ye-jun Kim,2,46450,알천생태찌개,0.592369556427002,10,미추천
user_0149,Ye-jun Kim,3,7930,안씨네쭈꾸미,0.5962265133857727,10,추천
user_0149,Ye-jun Kim,4,48656,팔곱집,0.5974394083023071,10,미추천
user_0149,Ye-jun Kim,5,44786,청담호프,0.6049758791923523,10,미추천
user_0098,Nathan Brown,1,33488,비스트로미카엘,0.5071009397506714,10,추천
user_0098,Nathan Brown,2,36956,을지다락(여의도점),0.5262839794158936,9,미추천
user_0098,Nathan Brown,3,29858,도산분식,0.39340633153915405,7,미추천
user_0098,Nathan Brown,4,32860,오뜨서울,0.45124518871307373,7,추천
user_0098,Nathan Brown,5,43293,파스타타타,0.5021566152572632,7,미추천
user_0132,Ava Singh,1,7044,베나레스,0.43723827600479126,6,미추천
user_0132,Ava Singh,2,7736,두르가(종각점),0.4542040228843689,6,미추천
user_0132,Ava Singh,3,46690,팔레트커리,0.47533953189849854,6,미추천
user_0132,Ava Singh,4,3088,산띠,0.5002056956291199,6,추천
user_0132,Ava Singh,5,8424,예티,0.5052886009216309,6,추천
user_0427,Liam O'Connor,1,29169,독일주택,0.5315395593643188,7,미추천
user_0427,Liam O'Connor,2,36171,앤티도트,0.574999988079071,7,미추천
user_0427,Liam O'Connor,3,37606,와당바이스왈로,0.6137692928314209,7,추천
user_0427,Liam O'Connor,4,44471,38도씨식당,0.6283190250396729,7,추천
user_0427,Liam O'Connor,5,5656,봉평메밀막국수,0.5756094455718994,6,추천
user_0077,Takumi Sato,1,41781,진작,0.5083743929862976,9,미추천
user_0077,Takumi Sato,2,47079,호야초밥,0.543270468711853,9,추천
user_0077,Takumi Sato,3,35344,초밥연구소,0.551209568977356,9,미추천
user_0077,Takumi Sato,4,15184,아노,0.5528323650360107,9,추천
user_0077,Takumi Sato,5,26271,설참치(2호점),0.5529048442840576,9,추천
user_0309,Mohammad Al-Farsi,1,38470,산골닭갈비,0.4566947817802429,7,추천
user_0309,Mohammad Al-Farsi,2,48137,서울홍성원,0.46231377124786377,7,미방문
user_0309,Mohammad Al-Farsi,3,38023,모악정,0.48882848024368286,7,미추천
user_0309,Mohammad Al-Farsi,4,40352,꿈꾸는메밀,0.4889013171195984,7,미추천
user_0309,Mohammad Al-Farsi,5,17172,정다원,0.4889369606971741,7,추천
user_0165,Lukas Johansson,1,36164,무위낙원,0.586097002029419,9,미추천
user_0165,Lukas Johansson,2,44471,38도씨식당,0.5967862010002136,9,추천
user_0165,Lukas Johansson,3,8777,디미,0.6095695495605469,9,추천
user_0165,Lukas Johansson,4,35805,시그니처랩용산아이파크몰점,0.6252623200416565,9,미방문
user_0165,Lukas Johansson,5,43287,오스테리아오라,0.6255701780319214,9,미추천
user_0020,Yusuf Bulut,1,1170,송죽장,0.5299957990646362,7,추천
user_0020,Yusuf Bulut,2,39958,심퍼티쿠시(성수점),0.5611788034439087,7,미방문
user_0020,Yusuf Bulut,3,39957,심퍼티쿠시(서울역점),0.5845268964767456,7,추천
user_0020,Yusuf Bulut,4,7930,안씨네쭈꾸미,0.589031457901001,7,추천
user_0020,Yusuf Bulut,5,49186,빨대포차,0.5915964245796204,7,추천
user_0470,Markus Seidel,1,15321,알루메,0.5157387256622314,10,추천
user_0470,Markus Seidel,2,21046,모힝,0.5238839387893677,9,미추천
user_0470,Markus Seidel,3,39957,심퍼티쿠시(서울역점),0.5295631289482117,8,추천
user_0470,Markus Seidel,4,49494,수라간,0.5291179418563843,7,미추천
user_0470,Markus Seidel,5,36309,강남곱,0.5316867828369141,7,추천
user_0489,Miguel Sanchez,1,36171,앤티도트,0.5539315342903137,7,미추천
user_0489,Miguel Sanchez,2,8777,디미,0.5714797377586365,7,추천
user_0489,Miguel Sanchez,3,42597,TBD한남,0.5780942440032959,7,추천
user_0489,Miguel Sanchez,4,42000,오스테리아리오,0.5832399129867554,7,미추천
user_0489,Miguel Sanchez,5,35124,키키,0.5913777351379395,7,미추천
user_0173,Yara El-Masri,1,44386,신선술집도원(건대점),0.591080367565155,7,추천
user_0173,Yara El-Masri,2,46450,알천생태찌개,0.6370944976806641,7,미추천
user_0173,Yara El-Masri,3,23438,전주아구찜해물탕,0.6473269462585449,7,미추천
user_0173,Yara El-Masri,4,15574,바다회세꼬시,0.564637303352356,6,미방문
user_0173,Yara El-Masri,5,42182,지르박,0.6077114939689636,6,미방문
user_0466,Sizwe Ndlovu,1,39957,심퍼티쿠시(서울역점),0.5654692053794861,10,추천
user_0466,Sizwe Ndlovu,2,31371,디토,0.5314257740974426,8,미추천
user_0466,Sizwe Ndlovu,3,42572,망우식당,0.55900639295578,8,미추천
user_0466,Sizwe Ndlovu,4,44592,h315(현대백화점미아점),0.579838752746582,8,미추천
user_0466,Sizwe Ndlovu,5,9083,장원산꽃게,0.46420037746429443,7,추천
user_0036,Thandiwe Mbeki,1,49186,빨대포차,0.6438403129577637,10,추천
user_0036,Thandiwe Mbeki,2,38595,이모네파전,0.6832355260848999,10,미추천
user_0036,Thandiwe Mbeki,3,29858,도산분식,0.5791290998458862,9,추천
user_0036,Thandiwe Mbeki,4,41174,청와옥(군자역직영점),0.6620190739631653,9,미방문
user_0036,Thandiwe Mbeki,5,29131,채윤희,0.6700766086578369,9,추천
user_0348,Arjun Patel,1,28205,민어사랑,0.5500447750091553,6,추천
user_0348,Arjun Patel,2,38429,발산한우진곱창,0.553688645362854,6,추천
user_0348,Arjun Patel,3,18176,토영자갈치곰장어,0.5624675750732422,6,미추천
user_0348,Arjun Patel,4,26385,오떡,0.574554979801178,6,미추천
user_0348,Arjun Patel,5,20061,삼향복집,0.5801478624343872,6,추천
user_0124,Petra Horváth,1,38595,이모네파전,0.46410584449768066,10,추천
user_0124,Petra Horváth,2,44386,신선술집도원(건대점),0.5120226144790649,10,추천
user_0124,Petra Horváth,3,46450,알천생태찌개,0.5240471363067627,10,추천
user_0124,Petra Horváth,4,27673,문배동육칼(삼성직영점),0.5302544832229614,10,미추천
user_0124,Petra Horváth,5,45339,당산회관,0.5349287986755371,10,추천
user_0061,Megan Smith,1,29500,파사주,0.6376150846481323,8,추천
user_0061,Megan Smith,2,29131,채윤희,0.5833008289337158,7,미방문
user_0061,Megan Smith,3,29553,이박사의신동막걸리,0.5933246612548828,7,추천
user_0061,Megan Smith,4,44471,38도씨식당,0.5941561460494995,7,미추천
user_0061,Megan Smith,5,29858,도산분식,0.6093474626541138,7,추천
user_0431,Lucía Fernández,1,39957,심퍼티쿠시(서울역점),0.5417102575302124,10,추천
user_0431,Lucía Fernández,2,39958,심퍼티쿠시(성수점),0.5461581349372864,10,추천
user_0431,Lucía Fernández,3,42572,망우식당,0.5324053764343262,8,추천
user_0431,Lucía Fernández,4,29456,최다이닝,0.5393843650817871,8,추천
user_0431,Lucía Fernández,5,18799,맛이차이나,0.5046175718307495,7,미추천
user_0125,Seojun Park,1,9083,장원산꽃게,0.538769006729126,10,미추천
user_0125,Seojun Park,2,30019,오가네족발,0.5554404258728027,10,미추천
user_0125,Seojun Park,3,44723,강강술래(시흥점),0.562382161617279,10,추천
user_0125,Seojun Park,4,23281,최신족발,0.5652717351913452,10,미추천
user_0125,Seojun Park,5,38087,뽕나무쟁이,0.5738773941993713,10,추천
user_0060,Yara Mansour,1,38371,쭈앤쭈,0.4485405683517456,10,미추천
user_0060,Yara Mansour,2,44386,신선술집도원(건대점),0.461042582988739,10,미방문
user_0060,Yara Mansour,3,47241,파도포차수유조개,0.47337663173675537,10,미추천
user_0060,Yara Mansour,4,45339,당산회관,0.4791131019592285,10,추천
user_0060,Yara Mansour,5,9083,장원산꽃게,0.42802393436431885,9,추천
user_0430,Mathias Müller,1,21046,모힝,0.5238759517669678,10,미방문
user_0430,Mathias Müller,2,29500,파사주,0.5534555315971375,10,미방문
user_0430,Mathias Müller,3,8008,h450,0.5562882423400879,9,추천
user_0430,Mathias Müller,4,4091,수빈,0.5318582057952881,7,미추천
user_0430,Mathias Müller,5,19821,원조양평신내서울해장국(마포직영점),0.49522852897644043,6,추천
user_0349,Samantha Baker,1,42572,망우식당,0.5739396810531616,10,미추천
user_0349,Samantha Baker,2,31371,디토,0.6292532682418823,10,추천
user_0349,Samantha Baker,3,36164,무위낙원,0.6628280878067017,10,추천
user_0349,Samantha Baker,4,1480,쉐시몽,0.6628875732421875,10,추천
user_0349,Samantha Baker,5,44592,h315(현대백화점미아점),0.6675647497177124,10,미추천
user_0488,Linh Nguyen,1,13864,명궁,0.6414335370063782,6,추천
user_0488,Linh Nguyen,2,8667,우정,0.6458404660224915,6,미방문
user_0488,Linh Nguyen,3,44386,신선술집도원(건대점),0.5687495470046997,5,미추천
user_0488,Linh Nguyen,4,48261,송계옥(교대점),0.6459908485412598,5,추천
user_0488,Linh Nguyen,5,49303,미나리생삼겹(3호점),0.6519280672073364,5,추천
user_0172,Mateo Rossi,1,8008,h450,0.5367923974990845,9,미추천
user_0172,Mateo Rossi,2,44592,h315(현대백화점미아점),0.5608714818954468,9,미추천
user_0172,Mateo Rossi,3,532,스시겐,0.4835469126701355,6,미추천
user_0172,Mateo Rossi,4,42268,마포숯불닭갈비,0.5256475210189819,6,미방문
user_0172,Mateo Rossi,5,47079,호야초밥,0.53107088804245,6,미방문
user_0467,Sofia Johansson,1,15321,알루메,0.5311398506164551,10,추천
user_0467,Sofia Johansson,2,36309,강남곱,0.5474841594696045,7,미추천
user_0467,Sofia Johansson,3,19821,원조양평신내서울해장국(마포직영점),0.4795600175857544,6,미추천
user_0467,Sofia Johansson,4,36150,박가네육회,0.4841427803039551,6,추천
user_0467,Sofia Johansson,5,42268,마포숯불닭갈비,0.5033990144729614,6,미추천
user_0037,Mohammed Al-Farouq,1,5656,봉평메밀막국수,0.4586403965950012,6,미추천
user_0037,Mohammed Al-Farouq,2,43780,다이닝웍(영등포점),0.49181658029556274,6,미추천
user_0037,Mohammed Al-Farouq,3,3840,청송함흥냉면,0.4946831464767456,6,미방문
user_0037,Mohammed Al-Farouq,4,42426,삐딱(연남점),0.4948359727859497,6,추천
user_0037,Mohammed Al-Farouq,5,44184,차슈밍,0.49971532821655273,6,미추천
user_0164,Jorge Castillo,1,39957,심퍼티쿠시(서울역점),0.4619404673576355,10,추천
user_0164,Jorge Castillo,2,39958,심퍼티쿠시(성수점),0.49665266275405884,10,추천
